timestamp_ms,co2_ppm,temperature_C,pressure_hPa
183825,657.00,23.30,949.63
184844,657.00,23.30,949.62
185845,657.00,23.30,949.63
186856,657.00,23.30,949.63
187865,657.00,23.30,949.63
188869,657.00,23.30,949.61
189877,657.00,23.30,949.63
190894,657.00,23.30,949.62
191900,657.00,23.30,949.63
192907,657.00,23.30,949.61
193916,657.00,23.30,949.63
194917,657.00,23.30,949.62
195922,656.00,23.30,949.63
196925,656.00,23.30,949.63
197952,656.00,23.30,949.63
198961,656.00,23.30,949.65
199965,656.00,23.30,949.61
200992,656.00,23.30,949.64
202000,656.00,23.30,949.62
203007,656.00,23.30,949.63
204012,656.00,23.30,949.62
205020,656.00,23.30,949.64
206024,656.00,23.30,949.62
207026,656.00,23.30,949.62
208052,656.00,23.30,949.63
209056,655.00,23.30,949.63
210071,655.00,23.30,949.63
211073,655.00,23.30,949.61
212079,655.00,23.30,949.61
213092,655.00,23.30,949.64
214120,655.00,23.30,949.61
215126,655.00,23.30,949.62
216131,655.00,23.30,949.62
217132,655.00,23.30,949.62
218137,655.00,23.30,949.63
219141,654.00,23.30,949.64
220152,654.00,23.29,949.62
221158,654.00,23.29,949.63
222165,654.00,23.29,949.61
223191,654.00,23.28,949.63
224195,654.00,23.29,949.62
225204,654.00,23.29,949.63
226219,654.00,23.29,949.62
227228,654.00,23.29,949.62
228237,653.00,23.29,949.63
229238,653.00,23.30,949.63
230267,653.00,23.30,949.64
231280,653.00,23.30,949.61
232292,653.00,23.29,949.63
233293,653.00,23.30,949.63
234299,653.00,23.29,949.63
235305,653.00,23.29,949.63
236306,653.00,23.30,949.62
237308,653.00,23.30,949.62
238316,653.00,23.30,949.61
239317,653.00,23.30,949.62
240330,653.00,23.29,949.62
241338,653.00,23.29,949.63
242340,653.00,23.30,949.62
243345,653.00,23.30,949.63
244354,653.00,23.30,949.61
245369,653.00,23.29,949.62
246394,653.00,23.30,949.63
247404,653.00,23.30,949.60
248412,653.00,23.30,949.63
249418,653.00,23.30,949.64
250429,653.00,23.29,949.63
251436,653.00,23.29,949.63
252438,653.00,23.30,949.62
253447,653.00,23.30,949.64
254456,653.00,23.30,949.61
255460,653.00,23.30,949.62
256465,652.00,23.30,949.64
257479,652.00,23.30,949.63
258482,652.00,23.30,949.63
259506,652.00,23.29,949.63
260512,651.00,23.30,949.64
261525,651.00,23.30,949.63
262553,651.00,23.30,949.61
263571,651.00,23.30,949.62
264582,651.00,23.30,949.64
265609,651.00,23.30,949.61
266618,651.00,23.30,949.62
267633,651.00,23.30,949.63
268644,651.00,23.30,949.63
269648,650.00,23.30,949.62
270649,650.00,23.30,949.62
271667,650.00,23.30,949.61
272675,650.00,23.30,949.63
273678,650.00,23.30,949.62
274683,650.00,23.30,949.62
275689,650.00,23.30,949.62
276697,650.00,23.30,949.63
277697,650.00,23.30,949.61
278704,650.00,23.30,949.63
279707,649.00,23.30,949.62
280732,649.00,23.30,949.63
281745,649.00,23.30,949.64
282746,649.00,23.30,949.63
283773,649.00,23.30,949.60
284779,649.00,23.30,949.64
285788,649.00,23.30,949.62
286789,649.00,23.30,949.61
287796,649.00,23.30,949.61
288806,648.00,23.30,949.62
289807,648.00,23.30,949.62
290810,648.00,23.30,949.61
291820,648.00,23.30,949.61
292830,648.00,23.30,949.63
293834,648.00,23.30,949.62
294846,648.00,23.30,949.64
295857,648.00,23.30,949.62
296860,648.00,23.30,949.63
297886,648.00,23.31,949.63
298896,648.00,23.30,949.62
299899,648.00,23.31,949.64
300914,648.00,23.30,949.63
301939,648.00,23.30,949.63
302950,648.00,23.30,949.62
303953,648.00,23.30,949.61
304962,648.00,23.30,949.63
305969,648.00,23.31,949.61
306975,648.00,23.31,949.60
307976,648.00,23.31,949.61
308985,648.00,23.31,949.62
309988,648.00,23.31,949.61
310999,648.00,23.30,949.61
312024,647.00,23.31,949.64
313034,647.00,23.31,949.62
314039,647.00,23.31,949.62
315057,647.00,23.31,949.62
316068,647.00,23.30,949.63
317071,647.00,23.31,949.60
318087,647.00,23.31,949.61
319097,647.00,23.31,949.63
320104,647.00,23.31,949.60
321110,646.00,23.31,949.61
322123,646.00,23.31,949.62
323130,646.00,23.31,949.63
324143,646.00,23.31,949.62
325172,646.00,23.31,949.63
326174,645.00,23.31,949.63
327181,645.00,23.31,949.63
328209,645.00,23.31,949.61
329220,645.00,23.31,949.61
330229,645.00,23.31,949.64
331255,645.00,23.31,949.62
332265,645.00,23.31,949.60
333276,645.00,23.31,949.63
334278,645.00,23.31,949.60
335280,645.00,23.31,949.62
336288,645.00,23.31,949.61
337295,645.00,23.31,949.63
338312,645.00,23.31,949.61
339319,645.00,23.31,949.61
340323,645.00,23.31,949.62
341334,645.00,23.31,949.61
342344,645.00,23.31,949.62
343360,645.00,23.31,949.64
344371,644.00,23.31,949.61
345381,644.00,23.31,949.62
346390,644.00,23.30,949.64
347402,644.00,23.31,949.64
348425,644.00,23.30,949.64
349425,644.00,23.31,949.62
350425,644.00,23.31,949.62
351425,644.00,23.30,949.61
352434,644.00,23.30,949.63
353442,644.00,23.30,949.64
354480,643.00,23.30,949.64
355486,643.00,23.30,949.63
356524,643.00,23.30,949.62
357530,643.00,23.29,949.63
358558,643.00,23.30,949.65
359575,643.00,23.29,949.64
360591,643.00,23.29,949.64
361593,643.00,23.29,949.64
362612,643.00,23.29,949.64
363618,643.00,23.29,949.61
364645,643.00,23.29,949.63
365669,643.00,23.29,949.61
366683,643.00,23.29,949.64
367683,643.00,23.29,949.64
368701,643.00,23.29,949.64
369710,643.00,23.29,949.61
370728,643.00,23.28,949.62
371735,643.00,23.29,949.62
372743,643.00,23.29,949.61
373762,643.00,23.28,949.61
374770,643.00,23.28,949.62
375770,643.00,23.28,949.64
376780,643.00,23.28,949.62
377803,644.00,23.28,949.62
378831,644.00,23.28,949.62
379848,644.00,23.27,949.62
380850,644.00,23.28,949.62
381852,644.00,23.28,949.61
382862,644.00,23.28,949.62
383869,644.00,23.28,949.61
384875,644.00,23.27,949.61
385891,644.00,23.27,949.62
386919,645.00,23.27,949.62
387932,645.00,23.27,949.62
388932,645.00,23.28,949.63
389941,645.00,23.27,949.61
390952,645.00,23.27,949.61
391954,645.00,23.27,949.63
392960,645.00,23.27,949.61
393972,645.00,23.27,949.61
394973,645.00,23.27,949.61
395975,644.00,23.27,949.61
396979,644.00,23.27,949.62
398007,644.00,23.27,949.62
399012,644.00,23.27,949.59
400029,644.00,23.27,949.62
401046,644.00,23.27,949.62
402054,644.00,23.27,949.60
403063,644.00,23.26,949.60
404074,644.00,23.26,949.61
405090,644.00,23.26,949.62
406096,644.00,23.27,949.62
407110,644.00,23.26,949.61
408111,644.00,23.26,949.62
409117,644.00,23.26,949.61
410127,644.00,23.26,949.60
411139,644.00,23.26,949.62
412146,644.00,23.26,949.62
413159,644.00,23.26,949.61
414164,644.00,23.26,949.62
415170,644.00,23.26,949.62
416179,644.00,23.26,949.60
417180,644.00,23.26,949.62
418186,644.00,23.26,949.62
419191,644.00,23.26,949.61
420192,644.00,23.26,949.60
421196,644.00,23.26,949.63
422205,644.00,23.26,949.63
423209,644.00,23.26,949.60
424211,644.00,23.26,949.61
425216,644.00,23.26,949.61
426244,644.00,23.26,949.59
427249,644.00,23.26,949.60
428259,644.00,23.26,949.62
429266,644.00,23.26,949.60
430269,644.00,23.26,949.61
431280,644.00,23.26,949.62
432292,644.00,23.26,949.62
433292,643.00,23.26,949.62
434300,643.00,23.26,949.61
435309,643.00,23.26,949.62
436323,643.00,23.26,949.62
437329,643.00,23.26,949.62
438332,643.00,23.26,949.61
439338,643.00,23.26,949.62
440363,643.00,23.26,949.61
441380,643.00,23.26,949.61
442384,642.00,23.26,949.61
443392,642.00,23.26,949.60
444403,642.00,23.26,949.62
445403,642.00,23.26,949.62
446418,642.00,23.26,949.60
447427,642.00,23.26,949.60
448432,642.00,23.26,949.61
449434,642.00,23.26,949.61
450442,642.00,23.26,949.62
451444,642.00,23.26,949.62
452452,642.00,23.26,949.59
453461,642.00,23.26,949.60
454474,642.00,23.26,949.62
455475,642.00,23.26,949.61
456478,641.00,23.26,949.61
457491,641.00,23.26,949.60
458502,641.00,23.26,949.61
459504,641.00,23.26,949.60
460512,641.00,23.26,949.62
461540,642.00,23.26,949.62
462545,642.00,23.26,949.59
463560,642.00,23.26,949.61
464562,642.00,23.26,949.60
465570,642.00,23.26,949.61
466571,641.00,23.27,949.60
467598,641.00,23.27,949.62
468604,641.00,23.27,949.61
469625,641.00,23.27,949.62
470652,642.00,23.27,949.61
471659,642.00,23.27,949.61
472673,642.00,23.27,949.62
473679,642.00,23.27,949.62
474679,642.00,23.27,949.61
475682,641.00,23.27,949.61
476685,641.00,23.27,949.60
477712,641.00,23.27,949.61
478718,641.00,23.27,949.61
479721,641.00,23.27,949.61
480747,641.00,23.27,949.60
481752,641.00,23.27,949.62
482763,641.00,23.27,949.60
483767,641.00,23.27,949.62
484796,641.00,23.27,949.62
485810,641.00,23.27,949.62
486813,641.00,23.27,949.62
487818,641.00,23.27,949.61
488832,641.00,23.27,949.62
489834,640.00,23.27,949.63
490840,640.00,23.27,949.62
491849,640.00,23.27,949.61
492857,640.00,23.27,949.59
493866,640.00,23.27,949.61
494875,640.00,23.27,949.61
495883,640.00,23.27,949.60
496883,640.00,23.27,949.60
497892,640.00,23.27,949.61
498894,639.00,23.28,949.61
499919,639.00,23.27,949.62
500924,639.00,23.27,949.60
501937,639.00,23.27,949.60
502963,638.00,23.27,949.60
503971,638.00,23.27,949.59
504982,638.00,23.27,949.62
506010,638.00,23.28,949.61
507015,638.00,23.27,949.60
508025,635.00,23.27,949.59
509026,635.00,23.27,949.60
510029,635.00,23.27,949.61
511036,635.00,23.28,949.61
512038,635.00,23.27,949.60
513039,635.00,23.28,949.62
514048,635.00,23.27,949.60
515056,635.00,23.28,949.61
516085,635.00,23.28,949.59
517087,635.00,23.28,949.61
518098,635.00,23.27,949.60
519098,635.00,23.27,949.60
520100,635.00,23.27,949.61
521107,635.00,23.27,949.61
522133,635.00,23.27,949.60
523137,635.00,23.27,949.61
524147,635.00,23.27,949.59
525147,635.00,23.27,949.60
526153,635.00,23.27,949.59
527162,634.00,23.27,949.59
528163,634.00,23.27,949.59
529168,634.00,23.27,949.61
530174,634.00,23.27,949.60
531200,634.00,23.27,949.61
532205,634.00,23.27,949.61
533218,634.00,23.27,949.60
534221,634.00,23.27,949.59
535232,634.00,23.27,949.61
536234,633.00,23.27,949.60
537237,633.00,23.27,949.60
538263,633.00,23.27,949.60
539269,633.00,23.27,949.61
540277,633.00,23.27,949.62
541277,633.00,23.27,949.61
542285,633.00,23.27,949.61
543294,633.00,23.27,949.59
544297,633.00,23.26,949.59
545301,632.00,23.27,949.61
546307,632.00,23.27,949.59
547322,632.00,23.27,949.61
548325,632.00,23.27,949.61
549334,632.00,23.26,949.61
550355,630.00,23.27,949.61
551363,630.00,23.27,949.60
552374,630.00,23.26,949.61
553381,630.00,23.27,949.61
554385,629.00,23.27,949.59
555398,629.00,23.26,949.62
556406,629.00,23.27,949.59
557408,629.00,23.26,949.60
558421,629.00,23.26,949.60
559451,628.00,23.27,949.61
560451,628.00,23.26,949.60
561459,628.00,23.26,949.57
562466,628.00,23.26,949.62
563477,628.00,23.26,949.61
564504,627.00,23.27,949.60
565515,627.00,23.26,949.62
566516,627.00,23.27,949.61
567520,627.00,23.27,949.61
568525,627.00,23.27,949.60
569552,627.00,23.27,949.61
570580,627.00,23.27,949.60
571589,627.00,23.27,949.61
572591,627.00,23.27,949.59
573607,626.00,23.26,949.61
574617,626.00,23.26,949.60
575629,626.00,23.26,949.60
576630,626.00,23.27,949.60
577632,626.00,23.27,949.60
578640,626.00,23.27,949.60
579648,626.00,23.27,949.62
580654,626.00,23.27,949.61
581666,626.00,23.26,949.60
582672,625.00,23.27,949.59
583673,625.00,23.27,949.59
584683,625.00,23.27,949.59
585711,625.00,23.27,949.59
586726,625.00,23.27,949.60
587729,624.00,23.27,949.60
588730,624.00,23.27,949.59
589743,624.00,23.27,949.60
590749,624.00,23.27,949.60
591776,623.00,23.27,949.61
592786,623.00,23.27,949.60
593799,623.00,23.27,949.59
594811,623.00,23.27,949.58
595811,623.00,23.27,949.59
596813,622.00,23.27,949.60
597838,622.00,23.27,949.58
598848,622.00,23.27,949.59
599854,622.00,23.27,949.60
600881,622.00,23.27,949.60
601903,622.00,23.27,949.61
602904,622.00,23.27,949.60
603912,622.00,23.27,949.62
604914,622.00,23.27,949.59
605917,622.00,23.27,949.60
606923,622.00,23.27,949.62
607948,622.00,23.27,949.61
608955,622.00,23.27,949.61
609961,622.00,23.27,949.57
610983,620.00,23.27,949.60
611990,620.00,23.27,949.59
613003,620.00,23.27,949.60
614004,620.00,23.28,949.59
615009,619.00,23.27,949.59
616017,619.00,23.27,949.58
617019,619.00,23.27,949.59
618027,619.00,23.27,949.57
619042,619.00,23.27,949.59
620068,618.00,23.27,949.60
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
10388,0.00,23.04,949.57
11408,0.00,23.21,949.61
12437,0.00,23.23,949.60
13439,547.00,23.24,949.61
14466,547.00,23.24,949.60
15494,547.00,23.25,949.61
16522,547.00,23.25,949.59
17550,547.00,23.25,949.60
18575,561.00,23.25,949.61
19603,561.00,23.25,949.59
20605,561.00,23.25,949.60
21632,561.00,23.26,949.59
22657,562.00,23.26,949.58
23685,562.00,23.26,949.60
24691,562.00,23.26,949.62
25719,562.00,23.26,949.59
26747,562.00,23.26,949.60
27772,569.00,23.26,949.58
28801,569.00,23.26,949.60
29829,569.00,23.26,949.61
30831,569.00,23.26,949.58
31854,576.00,23.26,949.59
32882,576.00,23.26,949.59
33887,576.00,23.26,949.61
34915,576.00,23.27,949.61
35942,576.00,23.27,949.60
36966,578.00,23.26,949.60
37994,578.00,23.26,949.60
39022,578.00,23.26,949.61
40049,578.00,23.26,949.61
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
9561,0.00,20.56,948.12
10562,0.00,20.75,948.09
11589,0.00,20.77,948.09
12616,0.00,20.77,948.08
13642,0.00,20.78,948.08
14667,611.00,20.79,948.08
15694,611.00,20.79,948.09
16722,611.00,20.80,948.09
17749,611.00,20.80,948.09
18773,622.00,20.80,948.07
19783,622.00,20.81,948.08
20809,622.00,20.81,948.08
21837,622.00,20.81,948.09
22865,622.00,20.81,948.07
23890,637.00,20.82,948.08
24918,637.00,20.82,948.11
25945,637.00,20.82,948.10
26973,637.00,20.83,948.10
27998,643.00,20.83,948.09
29026,643.00,20.83,948.08
30032,643.00,20.83,948.09
31058,643.00,20.83,948.10
32085,643.00,20.83,948.08
33109,643.00,20.84,948.10
34136,643.00,20.84,948.10
35164,643.00,20.84,948.09
36191,643.00,20.84,948.10
37215,643.00,20.85,948.09
38242,643.00,20.85,948.08
39247,643.00,20.85,948.09
40273,643.00,20.85,948.10
41299,643.00,20.85,948.09
42324,638.00,20.85,948.09
43352,638.00,20.85,948.08
44380,638.00,20.85,948.08
45408,638.00,20.86,948.09
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
9565,0.00,21.92,947.37
10576,0.00,22.05,947.26
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
9559,0.00,22.34,947.27
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
9559,0.00,22.34,947.26
10563,0.00,22.53,947.26
11568,0.00,22.54,947.25
12597,0.00,22.55,947.23
13601,0.00,22.55,947.25
timestamp_ms,co2_ppm,temperature_C,pressure_hPa
9559,0.00,11.63,942.52
10560,0.00,11.81,942.41
11588,0.00,11.83,942.43
12591,0.00,11.84,942.41
13593,0.00,11.86,942.40
14618,291.00,11.87,942.41
15646,291.00,11.89,942.40
16675,291.00,11.90,942.39
17703,291.00,11.91,942.39
18705,293.00,11.91,942.40
19731,293.00,11.92,942.39
20758,293.00,11.93,942.39
21786,293.00,11.94,942.38
22814,293.00,11.94,942.39
23839,306.00,11.95,942.38
24867,306.00,11.96,942.40
25896,306.00,11.96,942.38
26924,306.00,11.97,942.40
27949,311.00,11.98,942.38
28955,311.00,11.98,942.41
29981,311.00,11.98,942.39
31008,311.00,11.99,942.36
32036,311.00,11.99,942.39
33060,309.00,12.00,942.38
34089,309.00,12.00,942.40
35117,309.00,12.01,942.39
36145,309.00,12.01,942.40
37170,307.00,12.02,942.40
38175,307.00,12.02,942.39
39204,307.00,12.03,942.40
40206,307.00,12.03,942.39
41232,307.00,12.04,942.41
42257,310.00,12.04,942.37
43285,310.00,12.04,942.40
44314,310.00,12.05,942.38
45342,310.00,12.05,942.37
46370,310.00,12.06,942.38
47395,309.00,12.06,942.36
48401,309.00,12.07,942.38
49429,309.00,12.07,942.37
50431,309.00,12.07,942.35
51454,310.00,12.08,942.34
52483,310.00,12.09,942.36
53511,310.00,12.09,942.35
54539,310.00,12.10,942.34
55567,310.00,12.10,942.34
56592,310.00,12.11,942.35
57598,310.00,12.12,942.37
58626,310.00,12.12,942.33
59655,310.00,12.13,942.37
60683,311.00,12.13,942.35
61709,311.00,12.14,942.33
62738,311.00,12.14,942.36
63766,311.00,12.15,942.35
64794,311.00,12.15,942.34
65819,310.00,12.16,942.35
66847,310.00,12.16,942.37
67851,310.00,12.17,942.35
68878,310.00,12.18,942.36
69903,310.00,12.18,942.37
70904,310.00,12.18,942.36
71930,310.00,12.18,942.35
72958,310.00,12.19,942.37
73986,310.00,12.19,942.36
75010,311.00,12.20,942.36
76037,311.00,12.20,942.35
77044,311.00,12.21,942.37
78072,311.00,12.21,942.37
79102,311.00,12.22,942.36
80130,311.00,12.23,942.37
81131,311.00,12.23,942.37
82158,311.00,12.24,942.37
83186,311.00,12.24,942.37
84211,312.00,12.25,942.38
85239,312.00,12.25,942.38
86267,312.00,12.26,942.36
87272,312.00,12.26,942.37
88301,312.00,12.27,942.36
89325,312.00,12.27,942.37
90354,312.00,12.28,942.37
91356,312.00,12.29,942.37
92383,312.00,12.29,942.37
93407,312.00,12.30,942.35
94436,312.00,12.30,942.36
95464,312.00,12.31,942.36
96470,312.00,12.31,942.37
97498,312.00,12.32,942.36
98523,312.00,12.33,942.37
99551,312.00,12.33,942.36
100580,312.00,12.33,942.36
101582,312.00,12.34,942.37
102605,312.00,12.35,942.38
103633,312.00,12.35,942.36
104660,312.00,12.35,942.34
105666,312.00,12.36,942.36
106693,312.00,12.36,942.37
107718,313.00,12.37,942.37
108745,313.00,12.38,942.36
109773,313.00,12.38,942.37
110800,313.00,12.39,942.37
111828,313.00,12.39,942.36
112854,313.00,12.40,942.38
113882,313.00,12.40,942.35
114910,313.00,12.41,942.37
115915,313.00,12.41,942.37
116939,313.00,12.42,942.39
117967,313.00,12.42,942.36
118995,313.00,12.42,942.38
120022,313.00,12.42,942.34
121050,313.00,12.43,942.35
122077,314.00,12.44,942.34
123104,314.00,12.44,942.35
124132,314.00,12.45,942.37
125138,314.00,12.46,942.36
126162,314.00,12.46,942.37
127190,314.00,12.47,942.36
128218,314.00,12.47,942.37
129246,314.00,12.48,942.34
130274,314.00,12.49,942.35
131298,323.00,12.49,942.35
132300,323.00,12.50,942.38
133326,323.00,12.51,942.37
134332,323.00,12.51,942.36
135356,336.00,12.52,942.36
136384,336.00,12.52,942.37
137412,336.00,12.53,942.38
138440,336.00,12.53,942.36
139468,336.00,12.54,942.36
140492,350.00,12.54,942.36
141520,350.00,12.55,942.35
142522,350.00,12.56,942.36
143549,350.00,12.56,942.38
144549,359.00,12.56,942.35
145577,359.00,12.57,942.37
146604,359.00,12.57,942.35
147632,359.00,12.58,942.36
148659,359.00,12.58,942.33
149683,369.00,12.59,942.33
150711,369.00,12.58,942.34
151739,369.00,12.59,942.31
152740,369.00,12.59,942.31
153767,369.00,12.60,942.30
154791,376.00,12.60,942.31
155819,376.00,12.61,942.33
156847,376.00,12.61,942.32
157875,376.00,12.62,942.29
158899,380.00,12.63,942.30
159927,380.00,12.63,942.28
160955,380.00,12.64,942.28
161983,380.00,12.64,942.27
162992,380.00,12.65,942.27
164015,385.00,12.66,942.29
165044,385.00,12.66,942.27
166072,385.00,12.67,942.30
167100,385.00,12.67,942.27
168125,387.00,12.68,942.28
169153,387.00,12.69,942.28
170182,387.00,12.70,942.30
171210,387.00,12.70,942.29
172238,387.00,12.70,942.29
173243,389.00,12.71,942.31
174270,389.00,12.71,942.29
175299,389.00,12.72,942.28
176327,389.00,12.72,942.27
177351,392.00,12.73,942.27
178380,392.00,12.73,942.28
179408,392.00,12.74,942.28
180436,392.00,12.75,942.28
181464,392.00,12.76,942.29
182467,394.00,12.76,942.28
183493,394.00,12.77,942.29
184519,394.00,12.77,942.29
185547,394.00,12.78,942.29
186572,395.00,12.78,942.28
187600,395.00,12.79,942.30
188629,395.00,12.80,942.29
189657,395.00,12.80,942.29
